racerId,driverId,predicted_final_position
1109,817,5.18
1091,1,16.29
1008,839,20.24
1108,830,11.66
1104,4,16.27
1109,848,17.55
1009,4,16.64
1071,815,17.15
998,830,17.33
1044,825,16.63
1035,20,9.04
1028,154,13.0
1077,817,5.03
997,807,17.25
1109,817,5.18
1033,154,14.03
1030,825,16.23
1045,848,13.13
1027,825,16.23
1105,4,17.03
1041,8,2.73
1061,817,5.04
1072,1,14.71
1088,849,2.14
1073,4,17.08
1024,8,3.64
1101,839,36.76
1017,846,6.07
1030,8,2.74
1006,8,4.72
1107,4,16.42
1036,825,17.31
1093,852,16.58
1007,825,16.24
1105,807,16.93
1093,839,35.1
1076,832,17.12
1021,830,17.29
1043,815,13.57
1003,845,20.29
1095,1,16.25
1052,1,13.81
1083,817,5.72
1059,844,14.43
1070,842,5.11
1069,832,17.7
1042,830,15.7
1070,830,15.49
1040,20,6.91
1057,4,19.91
1012,20,5.01
1012,826,17.67
1002,4,16.57
1009,838,6.1
1064,815,13.92
1056,830,13.34
999,20,7.61
1091,832,17.29
1072,849,3.81
1007,807,15.32
1094,1,11.57
1010,815,13.32
1009,842,13.77
1040,8,6.53
1005,817,5.71
1069,8,6.84
1044,830,16.38
1007,822,18.38
1081,815,16.12
1106,1,14.35
1098,822,24.44
1037,20,7.08
1034,849,2.36
1108,815,14.01
1019,832,19.71
1080,817,5.52
1063,20,9.84
1102,4,14.39
1014,20,5.57
1076,817,4.02
1041,825,14.68
1042,830,15.7
1051,832,17.43
1042,1,14.19
1087,822,20.99
1006,840,15.38
1000,154,12.53
1085,830,11.32
1107,1,13.04
1011,8,4.05
1089,830,10.94
1026,20,8.53
1088,844,9.29
1009,830,15.93
1096,832,17.1
1099,844,14.7
1027,20,6.04
1052,841,29.68
1104,830,12.88
1003,8,4.3
1015,807,16.92
1009,815,13.44
1016,8,2.86
1062,20,6.47
1076,4,16.54
1074,815,14.41
1101,839,36.76
1024,840,12.92
1016,844,8.95
1053,8,3.02
1089,817,5.44
1020,815,13.67
1053,842,7.87
1043,825,16.3
1064,20,6.85
1005,8,7.33
1110,848,16.76
1055,815,12.06
1063,4,13.46
1079,832,15.4
1023,817,4.54
1011,847,21.23
1065,840,13.84
1094,855,15.38
1080,830,12.11
1091,815,16.03
1081,4,15.77
1064,830,15.39
1083,844,9.45
1098,1,16.53
1030,846,6.82
1031,815,15.78
1008,8,6.94
1056,844,12.35
1095,815,12.42
1011,830,14.77
1076,817,4.02
1002,817,7.33
1099,830,11.67
1077,4,16.49
1089,4,15.31
1091,817,5.02
1077,4,16.49
1062,815,14.13
1080,839,16.02
1016,20,5.54
1079,4,16.23
1081,815,16.12
1022,807,16.15
1015,840,16.19
1109,807,17.01
1095,822,20.38
1036,825,17.31
1020,154,13.76
1089,1,17.16
1067,8,3.58
1040,8,2.2
1079,842,12.91
1072,817,6.1
1075,842,10.81
1101,842,12.48
1038,840,13.48
1085,832,18.03
1104,1,14.49
1058,844,13.79
1025,807,14.08
1098,846,6.18
1034,8,4.28
1022,847,20.15
1092,848,16.44
1034,844,9.03
1056,1,17.79
1061,844,9.58
1040,848,16.42
1105,4,16.53
1014,8,2.23
1047,8,3.63
1053,4,16.83
1067,817,5.44
999,843,16.41
1105,4,17.03
1071,844,9.52
1065,1,16.05
1102,4,16.01
1087,1,14.94
1039,8,5.05
1092,4,14.29
1094,830,13.11
1082,822,21.62
1027,807,15.44
1066,1,14.78
1014,815,13.12
1100,815,15.9
1026,844,12.13
1035,822,18.44
1047,832,17.97
1086,817,4.93
1063,841,26.49
1102,848,16.41
1081,20,4.75
999,20,6.75
1007,815,14.16
1077,20,5.9
1014,825,14.73
1091,832,17.29
1015,832,17.11
1022,154,12.44
1035,847,21.2
1088,822,19.94
1026,20,6.28
1070,1,16.25
1057,8,3.02
1022,822,16.21
1012,154,12.48
1005,4,17.19
1003,817,5.46
1057,832,16.8
1017,1,12.97
1028,154,13.0
1032,1,14.71
1046,844,12.8
1095,847,15.28
1087,839,18.69
1071,854,17.11
1047,8,3.18
1101,856,17.38
1003,830,16.83
1013,1,15.03
1066,852,15.28
998,817,4.61
1053,1,15.31
1095,817,6.1
1099,1,16.25
1067,832,17.52
1006,817,6.12
1075,822,22.2
1101,822,25.5
1106,1,14.35
1019,840,15.31
1023,8,5.75
1102,840,14.37
1020,1,14.37
1069,840,15.5
1096,1,15.75
1078,847,21.37
1010,1,13.68
1096,1,15.75
1102,830,11.26
1063,817,5.25
1071,847,20.03
1102,815,15.48
1084,822,42.33
1017,8,6.08
1093,832,14.27
1031,1,15.99
1081,815,16.12
1067,4,12.96
1001,832,19.25
1003,1,14.42
1096,825,15.93
1108,844,8.44
1035,154,13.45
1071,8,4.54
1110,832,18.85
1067,832,17.52
1098,4,17.11
1045,817,5.46
1026,20,6.28
1095,844,9.28
1025,807,14.26
1022,154,12.44
1081,846,5.83
1028,832,19.36
1009,840,16.23
1053,822,21.86
1024,815,14.23
1038,840,13.48
1020,154,13.76
1003,4,16.73
1100,1,16.29
1105,832,17.77
1000,817,6.03
1096,839,17.58
1081,842,6.87
1008,1,11.96
1107,815,12.02
998,1,15.17
1000,830,16.26
1044,848,11.95
1035,822,18.44
1032,815,11.41
1064,840,16.79
1017,847,19.97
1034,841,30.31
1046,840,13.78
997,4,18.72
1109,1,15.36
1096,825,15.93
1100,815,15.9
1069,847,19.67
1065,842,7.57
1035,8,2.86
1094,840,16.3
1098,842,13.03
1009,825,16.6
1110,855,16.92
1028,840,15.56
1032,1,13.64
1084,825,15.84
1077,815,16.43
1058,832,21.34
1087,1,14.94
1051,1,14.23
1062,822,19.79
1110,815,15.42
1066,817,4.63
1069,815,16.66
1023,1,15.01
1091,815,16.03
1002,825,17.34
1087,825,17.72
1007,842,13.93
1071,844,9.52
1025,844,9.34
1079,20,6.88
1021,8,3.86
1033,848,15.91
1060,839,17.59
1106,830,13.03
1018,807,16.97
1095,20,6.85
1013,848,17.76
1040,817,4.8
1058,4,16.94
1043,840,14.12
1075,847,18.69
1064,847,19.94
1107,822,22.64
1046,20,9.34
1104,1,14.49
1051,8,2.74
1014,842,9.84
1009,844,12.69
1045,20,6.76
1061,8,2.75
1062,8,2.19
1028,8,7.27
1102,840,14.37
1094,839,19.24
1089,1,17.16
1035,817,4.99
1091,4,9.93
1030,844,9.34
1005,838,5.68
1065,817,6.72
1069,4,16.58
1087,842,7.54
1070,830,15.49
1081,817,5.23
1094,822,20.27
1091,825,12.78
1020,825,14.26
997,840,15.73
1000,807,16.87
1072,20,7.39
1098,847,17.58
1092,817,6.04
1059,846,5.14
1038,847,21.77
1015,8,3.68
1083,825,14.17
1073,8,5.33
1091,847,44.37
1006,154,11.42
1021,9,24.59
1019,9,26.84
1073,815,14.15
1009,815,13.44
1094,842,13.25
1005,830,15.51
1086,822,21.4
1093,1,15.98
1054,20,6.72
1109,832,19.95
1003,8,4.3
1008,839,20.24
1094,832,18.77
1093,839,35.1
1010,8,11.37
1061,830,17.5
1084,854,17.82
1017,825,16.83
1035,807,15.01
1059,20,5.93
1006,839,17.35
1046,840,13.78
1080,4,13.17
1015,815,13.61
1044,815,16.44
1089,815,10.95
1033,20,4.6
1058,832,21.34
1007,154,12.99
1030,822,20.16
1099,825,16.86
1016,817,5.62
1080,4,13.17
1086,846,6.74
1001,815,16.23
1062,852,15.67
1007,154,12.99
1095,840,13.26
1016,842,10.17
1013,815,16.8
1106,830,13.03
1043,817,4.94
1055,832,15.93
1073,840,15.82
1083,20,6.24
1023,842,13.63
1032,832,17.61
1031,846,7.29
1077,1,21.05
1027,844,9.4
1024,815,14.23
1095,1,11.55
1029,841,22.46
1060,830,13.85
1015,817,5.08
1060,20,6.46
1006,4,15.77
1100,839,19.61
1065,4,15.8
1043,830,16.66
1101,4,15.82
1105,1,15.23
1027,815,13.95
1076,822,25.18
998,20,6.63
1052,815,16.15
1031,817,5.34
1075,815,15.6
1035,832,21.25
1022,847,20.15
1009,154,12.71
1053,8,3.02
1015,817,8.45
1015,817,5.08
1084,846,5.35
1025,154,11.96
1029,1,15.73
1070,840,16.01
1014,8,4.58
1055,817,4.17
1002,1,14.16
1078,830,11.67
1079,825,16.93
1057,847,21.23
1102,839,15.4
1108,832,17.93
1044,1,15.2
1015,832,17.11
1028,817,5.42
1089,822,20.21
1040,815,16.99
1001,830,15.76
1055,4,16.64
1014,20,5.66
1073,20,7.33
1035,842,10.73
1106,848,15.21
1095,848,16.26
1067,815,15.46
1072,1,16.58
1001,8,3.77
1021,832,18.54
1077,822,21.95
1034,846,6.04
1066,839,18.08
1025,815,13.81
1067,815,15.46
1020,822,20.49
1002,20,7.06
1003,154,12.06
1105,852,15.5
1028,840,15.56
1082,825,12.01
1001,807,17.71
1017,817,5.01
1074,1,15.44
1110,822,21.22
1043,20,9.26
1010,817,5.71
1036,842,12.27
1023,822,16.43
1071,8,5.6
1055,815,12.06
1088,830,13.16
1105,815,12.64
1028,815,13.65
1026,8,3.18
1065,4,13.98
1024,8,2.7
1075,825,15.77
1044,1,15.2
1043,817,4.94
1100,832,18.67
1094,1,16.24
1020,844,15.07
1085,1,11.67
1030,815,13.27
1096,846,6.83
1020,825,14.26
1095,1,16.25
1085,825,16.54
1051,817,8.3
1093,4,16.67
1014,154,13.64
1003,4,16.76
1024,822,17.78
1070,4,16.28
1058,830,13.8
1062,1,16.32
1052,4,16.33
1032,840,15.22
1023,825,17.02
1039,844,8.92
1036,826,17.2
1030,830,17.07
1005,843,13.05
1091,20,5.98
1056,841,32.92
1088,822,19.94
1084,822,42.33
1030,20,6.39
1078,830,11.67
1022,832,18.19
1084,825,15.84
1089,815,10.95
1096,4,18.64
1040,832,13.9
999,4,16.68
1086,844,8.79
1002,822,17.16
1059,842,9.86
1043,20,9.26
1044,822,21.89
1052,1,13.81
1092,852,14.56
1019,822,16.25
1070,817,7.64
1010,20,5.75
1061,830,17.5
1019,815,15.88
1003,815,16.05
1042,846,5.71
1062,842,4.22
1057,815,15.64
1054,8,2.67
1093,4,16.67
1095,822,20.38
1096,815,16.02
1012,847,21.02
1045,825,15.97
1033,848,15.91
1034,20,2.25
1070,822,20.87
1077,825,14.87
1088,815,17.14
1035,20,9.04
1001,20,15.01
1102,825,12.95
1096,815,16.02
1095,815,12.42
1096,832,17.1
1024,9,24.37
1078,844,9.32
1109,4,16.45
1010,844,8.99
1001,154,12.2
1006,844,14.77
1104,822,22.68
1014,815,13.12
1009,8,3.48
1034,849,2.36
1045,840,15.72
1014,840,16.51
1078,849,2.07
1107,1,16.55
1046,825,14.19
1040,8,4.6
1042,817,4.92
1046,822,20.08
1035,822,18.44
1063,842,7.61
1075,4,11.87
1052,839,20.18
1074,839,19.59
998,832,20.79
1008,815,14.11
1087,822,20.99
1031,1,15.29
1060,20,6.46
1014,840,16.51
1035,1,15.0
1104,822,22.68
1079,815,16.71
1016,154,13.68
1107,830,12.95
1020,154,13.76
1062,20,6.47
1013,8,4.57
1035,20,9.04
1110,840,15.13
1052,822,20.47
1066,822,18.91
999,4,16.45
1061,20,6.79
999,815,13.57
998,839,19.19
1028,154,13.0
1064,815,13.92
1082,20,9.01
1023,830,19.41
1055,8,4.41
1011,1,13.16
1041,154,13.63
1046,826,12.95
1091,832,17.29
1004,815,17.7
1064,1,15.96
1009,20,5.84
1012,844,8.65
1093,848,13.99
1032,839,18.48
1032,8,2.29
1053,20,6.97
1104,807,17.26
1011,8,2.73
1095,830,12.59
1008,839,20.24
1034,822,21.63
1067,20,6.76
1070,842,5.11
1104,832,18.2
997,807,15.56
1073,832,17.2
1051,4,16.09
1060,817,4.43
1101,839,36.76
1066,4,12.47
1102,847,15.79
1084,842,13.16
1006,1,15.3
1046,8,4.48
1036,844,15.21
1072,822,17.42
1094,832,18.77
1098,847,17.58
1019,8,2.54
1100,847,20.94
1067,1,16.53
1025,154,11.96
1036,817,5.01
1030,847,18.89
1105,825,16.53
1031,822,18.06
1094,4,16.0
1051,830,17.25
1044,840,12.33
1022,822,16.21
1014,20,8.96
1074,830,11.97
1040,8,3.44
1079,4,17.66
1093,825,13.14
1024,830,15.92
1021,825,16.5
1018,20,4.93
1057,840,15.97
1057,832,16.8
1052,20,7.25
1012,1,13.68
1047,8,3.78
1094,817,5.27
1022,154,12.44
1071,815,17.15
1045,154,13.4
1104,832,18.2
1040,842,12.05
1044,8,5.28
998,817,4.61
1010,815,13.32
1019,815,14.23
1039,849,2.51
1054,839,15.69
1003,828,6.98
1059,8,2.3
1066,830,19.39
1088,830,13.16
1061,1,14.12
999,832,17.04
1067,822,14.46
1066,841,25.88
1002,8,4.72
1065,844,9.58
1040,815,16.99
1022,1,11.42
1065,844,9.58
1014,842,9.84
1016,842,10.17
998,807,15.07
1051,817,8.3
1070,4,16.94
1012,815,13.74
1045,826,16.22
1064,846,5.85
1007,822,18.38
1004,20,6.97
1029,844,16.03
1104,830,12.88
1009,4,16.64
1027,8,5.72
1084,822,42.33
1013,1,14.59
1051,20,5.67
1047,1,15.35
1085,1,14.99
1057,822,21.38
1026,830,18.16
1064,4,16.9
1004,817,3.79
1096,20,5.66
999,822,16.63
1087,822,20.99
1022,830,15.92
1106,832,20.67
1038,20,5.73
1059,1,15.07
1055,822,20.03
1108,832,17.93
1106,830,13.03
1062,8,2.19
1041,825,14.68
1032,826,17.3
1077,20,5.9
1081,842,6.87
1056,846,5.96
1030,9,26.07
1055,817,4.17
1088,825,13.99
1085,830,11.32
1000,20,4.77
1023,841,27.61
998,825,12.92
1042,826,17.56
1058,815,16.5
1082,20,9.01
1002,825,17.34
997,838,5.32
1108,4,15.83
1021,817,5.35
1026,825,16.58
1108,807,16.27
1028,830,15.74
1007,8,6.43
1105,830,12.87
1031,8,2.6
1109,4,16.45
1107,840,13.15
1023,822,16.43
1101,825,14.73
1107,846,6.66
1051,4,12.51
1109,4,16.45
1026,1,15.63
1054,4,17.09
1012,830,14.73
1027,1,14.87
1074,4,16.55
1014,807,14.8
1017,8,7.71
1073,842,8.5
1045,20,6.76
1038,826,15.66
1091,4,14.7
1059,815,16.6
1012,832,21.16
1005,844,14.99
1029,154,12.43
1009,4,16.21
1021,1,14.34
1109,825,16.32
1008,817,5.6
1092,815,16.48
1065,839,19.28
1064,20,6.85
1061,20,6.79
1065,852,25.28
1052,817,4.45
1021,154,12.46
1096,839,17.58
1059,8,2.3
1101,4,15.82
1010,154,13.32
1007,20,15.78
1002,1,14.16
1033,832,18.29
1060,4,16.87
1063,841,26.49
1055,1,13.28
1039,825,16.59
997,817,4.86
1098,832,16.25
1067,830,16.84
1041,848,12.32
1079,842,12.91
1054,839,15.69
1066,20,9.29
1013,830,14.55
1109,815,12.37
1067,847,18.68
999,20,6.75
1026,848,12.54
1040,849,2.08
1023,825,17.02
1047,20,7.0
998,825,12.92
999,817,5.4
1086,822,21.4
1053,822,21.86
1000,4,17.5
1024,840,12.92
1066,8,2.55
1009,8,3.48
1083,844,9.45
1015,822,17.28
1110,830,10.97
1095,842,12.11
1106,807,15.63
1074,852,15.87
1065,4,14.4
1015,830,14.46
1106,858,5.48
1026,154,11.98
1057,1,15.33
1064,4,16.9
1074,815,14.41
1075,849,2.36
1037,817,4.75
1033,1,13.79
1080,20,5.57
1001,20,6.84
1029,815,14.69
1071,20,6.73
1001,817,5.0
1083,842,12.64
1017,830,14.72
1008,845,18.32
1021,832,18.54
1105,807,16.93
1022,822,16.21
1060,841,26.98
1047,846,8.01
1004,154,11.97
1051,20,2.33
1075,848,17.67
1042,815,15.83
1003,830,16.83
1106,825,17.07
1034,807,18.05
1107,822,22.64
1015,848,15.12
1021,815,13.39
1010,8,2.44
1083,847,19.07
997,822,19.84
1042,817,4.92
1091,839,18.04
1092,822,19.54
1005,828,7.51
1057,817,5.63
1076,847,17.07
1018,807,16.97
1073,8,6.85
1029,846,6.63
1072,8,3.28
1069,8,2.39
1096,4,15.56
1016,807,16.62
1000,807,16.87
1059,839,18.59
1065,841,30.14
1092,844,9.89
1028,846,6.48
1009,822,17.12
1079,842,12.91
1002,807,18.26
1033,842,11.79
1031,826,17.46
1047,825,16.86
1074,807,15.44
1018,841,30.6
1057,4,17.69
1095,844,9.28
1096,20,5.66
1069,822,19.09
1106,1,14.35
1002,807,18.26
1072,846,6.81
1067,4,12.96
1092,1,15.33
1052,1,13.81
1020,9,25.66
1041,20,6.59
1085,840,14.7
1006,838,6.11
1034,20,5.9
1044,1,15.2
1044,815,16.44
1067,8,3.58
1011,830,14.77
1021,830,17.29
1059,1,14.72
1017,830,14.72
1014,844,9.0
1032,844,16.58
1033,1,13.79
1080,825,17.86
1087,849,2.05
1000,822,17.63
1025,154,11.96
1022,847,20.15
1000,1,14.24
1083,832,14.61
1109,4,16.45
1044,849,3.6
1010,825,13.43
1066,842,12.97
1021,8,3.61
1006,842,13.49
1005,8,7.33
1019,1,13.71
1024,847,19.9
1086,20,5.63
1033,154,14.03
1002,4,16.31
1011,822,20.77
1107,839,20.67
1059,4,17.13
1002,838,7.3
1063,832,19.34
1110,839,20.09
1067,20,6.76
1021,1,15.1
1082,839,15.0
1038,817,4.05
1071,822,17.38
1071,815,17.15
1017,1,12.98
1007,842,13.93
1030,20,6.39
1092,840,14.28
1046,839,19.29
1040,8,4.43
1110,832,18.85
1077,825,14.87
1088,825,13.99
1027,8,3.02
1085,822,22.25
1098,822,24.44
1080,4,13.17
1098,4,15.64
1054,846,5.13
1065,815,11.22
1104,846,5.63
1061,840,13.49
1108,1,15.72
1006,822,17.14
1028,1,16.34
1028,1,16.43
1026,815,12.68
1072,832,17.54
1105,1,15.45
1009,830,15.93
1057,822,21.38
1017,154,13.48
1043,817,4.94
1016,8,5.63
997,840,15.73
1076,822,25.18
1013,154,19.41
1043,1,14.06
1060,830,13.85
1059,852,18.5
1030,817,5.8
1106,807,15.63
1069,8,2.39
1099,1,16.25
1036,842,12.27
1044,841,29.58
1063,842,7.61
1038,8,2.45
1026,1,15.63
1094,20,7.19
1105,815,12.64
1069,8,4.93
1095,852,26.16
1034,20,5.9
1012,842,7.24
1012,847,21.02
1004,4,16.98
1093,817,6.09
1055,817,4.17
1075,830,11.17
1046,830,15.61
1086,815,14.07
1071,20,6.73
1077,1,21.05
1042,840,16.27
1098,830,12.01
1005,822,16.42
1070,844,12.52
1071,841,25.4
1036,847,20.21
1095,830,12.59
1063,841,26.49
1083,1,15.21
1056,4,16.66
1091,842,10.77
1034,826,17.67
1028,841,25.24
1044,817,4.98
1109,855,12.5
1006,817,6.12
1034,849,2.36
1012,815,12.2
1047,832,17.97
1091,832,17.29
1108,852,16.77
1031,20,5.52
1109,815,12.37
999,20,6.75
1063,832,19.34
1040,815,16.99
1086,822,21.4
1069,1,15.79
1039,817,4.45
1095,852,26.16
1008,843,16.22
1024,8,3.88
1037,826,16.47
1019,844,9.27
1007,817,6.16
1021,8,3.15
1012,1,14.37
1044,839,17.08
1082,4,11.38
998,8,9.84
1067,1,16.53
1072,815,15.9
1025,154,11.96
1061,4,12.83
1060,832,19.95
1107,815,12.02
1088,830,13.16
1036,8,2.3
1099,847,16.34
1042,844,9.01
1077,20,5.9
1011,1,13.16
1051,815,12.67
1088,840,13.07
1059,815,16.6
1005,815,13.49
997,832,18.55
1022,841,26.19
1057,817,5.63
1082,848,15.81
1019,840,15.31
1074,825,12.52
1006,815,13.11
1064,1,15.96
1014,154,13.64
1086,20,5.63
1023,20,12.86
1065,20,9.14
1110,832,18.85
1042,20,15.72
1064,817,4.87
1056,839,21.8
1037,817,4.75
1074,822,21.22
1087,817,5.06
1034,825,18.32
1003,825,16.09
1055,1,13.28
1079,825,16.93
1024,815,14.23
1063,4,13.46
1014,826,15.98
1045,832,17.64
1066,822,18.91
1034,817,3.11
1105,822,22.42
1019,817,3.59
1094,854,17.86
1096,4,16.3
1044,830,16.38
1006,4,15.77
1093,852,16.58
1105,822,22.42
1055,817,4.17
1017,20,10.24
1077,832,15.05
1051,815,12.67
1038,842,9.41
1023,8,8.21
1004,815,14.3
1002,807,18.26
1007,839,18.69
1084,846,5.35
1029,20,6.74
1045,1,15.29
1012,20,5.01
1035,8,5.29
1064,817,4.87
1100,852,15.38
1105,855,16.5
1045,815,16.08
1028,842,12.33
1033,1,13.79
1089,4,10.46
1077,854,19.45
1017,154,13.48
1076,830,12.03
1044,1,15.2
1012,826,17.67
999,807,15.54
1051,1,14.52
1042,20,5.63
1038,8,8.11
1003,20,5.67
1047,840,12.97
1060,20,6.46
1041,832,19.14
1000,817,4.37
1004,1,14.15
1023,822,16.43
1047,849,2.35
1014,844,9.01
1066,830,19.39
1023,830,19.41
1088,20,7.02
1080,20,15.19
1034,20,5.9
1005,830,15.51
1046,842,12.7
1020,815,13.67
1018,807,16.97
1106,815,13.71
1078,840,10.54
999,832,17.04
1025,8,4.71
1027,154,12.93
1095,1,11.54
1096,20,5.66
1094,832,18.77
1071,832,16.62
1026,832,17.64
1036,841,27.51
1031,839,20.42
1000,8,5.99
1101,847,22.17
1032,817,5.12
1052,1,13.81
1014,844,9.01
1066,841,25.88
1060,830,13.85
1039,822,15.88
1026,842,11.84
1020,807,16.78
1070,4,16.52
1110,822,21.22
1040,840,16.19
1006,830,18.05
998,20,6.56
1051,1,14.23
1029,20,7.08
1013,817,5.16
1075,842,10.81
1022,154,12.44
1023,842,13.63
1005,838,5.68
1106,839,17.41
1026,817,5.6
1105,840,12.7
1091,1,14.41
1039,817,4.45
1020,841,26.64
1026,817,5.6
1062,840,16.19
999,817,5.4
1109,817,5.18
1029,1,15.73
1023,832,18.41
1071,4,17.57
999,8,6.61
1026,830,18.16
1082,817,4.76
1026,807,16.43
1104,825,17.16
1028,841,25.24
1080,815,16.61
1004,8,6.61
1023,844,9.38
1080,815,16.61
1086,822,21.4
1036,826,17.2
1040,20,6.91
1069,1,15.79
1034,1,13.11
1027,847,19.02
1092,4,12.04
1066,4,15.87
1003,1,12.46
1001,1,14.74
1081,4,16.96
1064,842,4.75
1019,817,3.59
1001,807,17.71
1038,20,6.91
1013,817,5.16
1093,855,15.01
1017,842,12.49
1110,840,15.13
1034,8,6.89
1055,8,4.24
1075,1,21.63
1037,842,11.58
1105,815,12.64
1010,842,12.54
1010,20,5.75
1079,830,12.85
1054,853,8.37
1066,20,9.29
1091,832,17.29
1001,8,2.79
1002,815,10.02
1082,847,15.95
1035,20,9.04
1022,832,18.19
1052,854,20.07
1092,817,6.04
1030,154,13.0
1047,840,12.97
1001,815,16.23
999,807,15.43
1088,825,13.99
1101,4,15.82
1034,826,17.67
1055,815,12.06
999,815,13.57
1020,825,14.26
1109,1,11.64
1006,817,6.12
1094,822,20.27
1024,807,14.71
1033,825,12.5
1100,822,45.54
1021,817,7.53
1006,817,6.12
1026,832,17.64
1053,817,4.9
1099,842,9.91
1031,815,15.78
1069,1,15.79
1043,817,4.94
1013,815,16.8
1065,849,2.04
1095,817,6.1
1024,1,15.65
1078,852,14.64
1032,815,11.41
1000,20,6.92
1060,817,4.43
1031,839,20.42
1071,849,2.39
1046,842,12.7
1039,154,13.44
1047,822,16.7
1087,817,5.06
1011,844,9.03
1016,815,13.31
1013,826,14.42
1001,20,6.84
1062,8,2.19
1016,807,16.62
1110,830,10.97
1043,830,16.66
1031,841,28.67
1101,1,14.88
1062,1,12.09
1022,1,14.84
1104,4,14.16
1043,20,9.26
1006,825,16.76
1059,832,17.22
1041,841,26.05
1008,807,15.9
1044,847,44.28
1041,815,12.66
1069,20,6.0
1070,817,7.64
1074,840,13.99
1039,1,16.97
1056,20,4.1
1007,825,16.24
1030,830,17.07
1039,847,20.45
1011,807,17.67
1053,4,16.83
1071,20,6.73
1004,830,19.26
1079,849,2.21
1043,841,27.47
1061,830,17.5
1064,4,19.51
1079,1,16.97
1013,154,13.45
1075,807,16.24
1041,825,14.68
1055,853,8.36
1064,4,17.37
1025,840,13.12
1018,9,25.62
1071,830,17.37
1040,8,6.53
1100,840,12.8
1032,826,17.3
1015,830,14.46
1088,815,17.14
1037,20,4.76
1004,20,6.23
1042,1,14.19
1110,807,15.01
1065,1,16.05
998,839,19.19
1099,1,16.25
1013,830,14.55
1010,842,12.54
1040,8,2.2
1008,842,12.84
1092,20,6.01
1002,842,13.09
1108,840,14.47
1107,807,17.01
1086,815,14.07
1076,815,16.21
1091,832,17.29
1065,20,9.14
1042,846,5.71
1006,8,4.67
1025,9,26.9
1013,844,12.9
1079,20,6.88
998,807,14.46
1016,847,20.58
1094,855,15.38
1089,840,15.92
1035,847,21.2
1071,8,4.54
1109,842,12.98
1087,852,17.87
1087,20,6.07
999,8,5.76
1042,839,20.96
1067,20,6.76
1094,815,16.92
997,822,19.84
1002,822,17.16
1073,815,14.15
1037,825,15.99
1027,1,14.81
1081,20,4.75
1089,830,10.94
1074,815,14.41
1095,844,9.28
1091,822,20.62
1058,846,7.67
1098,832,16.25
1018,817,7.15
1002,830,16.86
1084,852,16.55
1015,9,26.65
1016,815,13.31
1081,842,6.87
1109,4,16.45
1075,815,15.6
1035,8,5.29
1065,822,19.8
1101,830,12.19
1074,4,16.55
1021,1,14.34
1017,826,17.89
1074,4,16.55
1077,822,21.95
1072,844,9.3
1037,8,3.6
1031,1,15.29
1025,847,19.16
1002,1,14.16
1000,840,15.5
1099,807,15.77
1016,20,5.54
998,832,20.79
1030,844,9.34
1105,1,13.09
1026,826,16.06
1006,815,13.11
1087,817,5.06
1006,20,5.69
1076,4,16.54
1092,1,15.33
1105,846,6.49
1057,842,4.18
1046,826,12.95
1034,807,18.05
1003,830,16.83
1107,4,12.53
1081,20,4.75
1030,817,5.8
1060,822,16.7
1077,849,2.08
1004,844,10.97
1071,20,6.73
1026,9,40.71
1088,4,20.66
1042,840,16.27
1088,839,19.68
1056,20,3.64
1091,830,11.89
1088,4,17.15
1035,1,15.0
1029,825,12.76
1086,844,8.79
1041,815,12.66
1035,839,20.54
1099,844,14.7
1052,4,15.78
1002,815,10.02
1084,4,16.32
1107,830,12.95
1089,20,15.37
1042,832,17.99
1023,826,17.31
1032,20,8.81
1015,825,11.59
1044,817,4.98
1020,20,4.88
1062,839,15.56
1035,8,5.29
1088,1,16.26
1084,20,6.81
1016,822,16.44
1081,817,5.23
1086,825,17.7
1109,807,17.01
1016,832,21.57
1063,1,14.39
1032,154,14.16
1014,840,16.51
1023,815,10.2
1035,1,15.0
1106,844,13.91
1038,8,2.45
1102,1,20.12
1066,852,15.28
1080,825,17.86
1076,1,15.03
1073,20,7.33
1008,832,18.28
1034,822,21.63
1093,20,6.07
1030,822,20.16
1015,822,17.28
1039,1,16.97
1007,825,16.24
1018,817,7.15
1017,8,3.68
1034,832,16.53
1085,1,16.2
1034,817,3.11
1004,4,16.98
1042,1,14.19
1001,825,14.72
1079,817,6.5
999,1,17.76
1038,825,17.31
1047,8,3.64
1015,8,2.31
1070,815,16.92
1018,832,20.14
1006,8,6.2
1066,4,15.87
1027,807,15.44
1043,825,16.3
1002,154,12.62
1020,822,20.49
1015,807,16.92
1076,20,3.18
1058,852,16.11
1083,4,16.2
1043,815,13.57
1013,846,6.26
1009,4,18.0
1036,832,17.43
1033,826,17.71
1089,4,10.46
1033,1,13.79
1075,832,15.61
1044,1,15.2
1046,817,4.76
1086,815,14.07
1044,842,14.33
1039,8,2.89
1035,848,15.36
999,844,14.96
1051,8,2.74
1065,817,6.72
1091,839,18.04
1019,842,4.7
1073,8,2.93
1054,1,13.74
1104,4,16.27
1056,817,7.19
997,807,15.13
1109,815,12.37
1014,1,13.2
1064,840,16.79
1036,154,13.67
1096,830,12.46
1005,8,7.33
1074,817,5.29
1029,8,3.57
1019,154,13.48
1045,830,17.2
1006,20,5.69
1041,1,14.44
1016,20,5.54
1063,847,14.47
1000,807,16.87
1088,815,17.14
1100,856,18.15
1051,854,18.35
1096,847,17.04
1073,830,14.99
1074,839,19.59
